id_pedido,id_cliente,sku_produto,data_compra,quantidade
PED000558,CLI04456,SKU031,2025-10-31,5
PED000559,CLI08279,SKU025,2025-03-26,4
PED000560,CLI06798,SKU026,2025-08-10,2
PED000561,CLI09097,SKU016,2025-09-15,1
PED000562,CLI04770,SKU033,2025-02-04,2
PED000563,CLI04401,SKU021,2025-10-25,1
PED000564,CLI02828,SKU020,2025-07-26,2
PED000565,CLI05564,SKU003,2025-09-26,5
PED000566,CLI05653,SKU049,2025-08-15,1
PED000567,CLI03833,SKU022,2025-12-03,5
PED000568,CLI01091,SKU024,2025-06-10,3
PED000569,CLI08554,SKU024,2025-02-20,5
PED000570,CLI01644,SKU032,2025-05-04,5
PED000571,CLI06659,SKU011,2025-06-30,1
PED000572,CLI00565,SKU027,2025-10-23,4
PED000573,CLI07712,SKU043,2025-09-21,2
PED000574,CLI00487,SKU021,2025-03-22,1
PED000575,CLI00264,SKU018,2025-01-31,3
PED000576,CLI08390,SKU020,2025-06-24,2
PED000577,CLI05228,SKU030,2025-10-22,5
PED000578,CLI00657,SKU032,2025-08-22,4
PED000579,CLI04969,SKU010,2025-01-30,2
PED000580,CLI06569,SKU014,2025-03-25,5
PED000581,CLI05463,SKU027,2025-09-08,2
PED000582,CLI05763,SKU039,2025-12-07,2
PED000583,CLI04798,SKU039,2025-08-31,1
PED000584,CLI04426,SKU020,2025-09-09,5
PED000585,CLI07640,SKU011,2025-09-14,2
PED000586,CLI08070,SKU010,2025-02-26,2
PED000587,CLI08663,SKU015,2025-12-30,1
PED000588,CLI02217,SKU034,2025-11-09,5
PED000589,CLI03382,SKU029,2025-10-19,2
PED000590,CLI00461,SKU045,2025-01-20,2
PED000591,CLI02037,SKU031,2025-07-14,3
PED000592,CLI02002,SKU012,2025-10-01,3
PED000593,CLI03021,SKU049,2025-12-01,1
PED000594,CLI05272,SKU022,2025-07-17,3
PED000595,CLI04734,SKU033,2025-09-24,3
PED000596,CLI02303,SKU041,2025-12-30,1
PED000597,CLI05277,SKU043,2025-10-11,4
PED000598,CLI07464,SKU049,2025-09-11,1
PED000599,CLI08364,SKU022,2025-04-18,4
PED000600,CLI06535,SKU031,2025-04-16,2
PED000601,CLI06456,SKU049,2025-05-31,1
PED000602,CLI07832,SKU050,2025-06-27,5
PED000603,CLI07600,SKU010,2025-04-09,2
PED000604,CLI00492,SKU028,2025-11-04,2
PED000605,CLI09151,SKU045,2025-06-23,2
PED000606,CLI05505,SKU022,2025-01-14,4
PED000607,CLI03115,SKU014,2025-07-22,5
PED000608,CLI00369,SKU027,2025-05-06,3
PED000609,CLI02510,SKU018,2025-02-11,5
PED000610,CLI04511,SKU026,2025-04-20,2
PED000611,CLI09409,SKU048,2025-05-22,2
PED000612,CLI07740,SKU018,2025-09-16,4
PED000613,CLI03047,SKU013,2025-12-26,2
PED000614,CLI00468,SKU036,2025-07-15,4
PED000615,CLI09322,SKU032,2025-03-09,3
PED000616,CLI03954,SKU007,2025-06-14,4
PED000617,CLI02899,SKU002,2025-11-22,5
PED000618,CLI04648,SKU034,2025-03-05,4
PED000619,CLI02146,SKU022,2025-04-09,2
PED000620,CLI07055,SKU028,2025-03-30,1
PED000621,CLI09760,SKU049,2025-12-12,1
PED000622,CLI06775,SKU006,2025-08-30,2
PED000623,CLI07946,SKU016,2025-05-04,1
PED000624,CLI07309,SKU047,2025-06-05,4
PED000625,CLI01302,SKU031,2025-01-05,4
PED000626,CLI09513,SKU049,2025-06-14,2
PED000627,CLI00601,SKU028,2025-07-23,1
PED000628,CLI06512,SKU022,2025-04-23,2
PED000629,CLI06600,SKU036,2025-06-27,5
PED000630,CLI01499,SKU028,2025-01-25,1
PED000631,CLI08865,SKU043,2025-01-15,4
PED000632,CLI06748,SKU015,2025-02-06,1
PED000633,CLI03660,SKU050,2025-12-05,3
PED000634,CLI00296,SKU034,2025-05-13,4
PED000635,CLI08630,SKU050,2025-02-20,4
PED000636,CLI00782,SKU024,2025-08-01,5
PED000637,CLI00761,SKU029,2025-10-31,1
PED000638,CLI02119,SKU037,2025-01-31,1
PED000639,CLI01936,SKU007,2025-12-27,3
PED000640,CLI03386,SKU021,2025-06-05,2
PED000641,CLI01918,SKU014,2025-10-02,4
PED000642,CLI08946,SKU035,2025-11-07,4
PED000643,CLI01822,SKU041,2025-04-27,1
PED000644,CLI04367,SKU041,2025-12-04,1
PED000645,CLI04562,SKU021,2025-11-15,1
PED000646,CLI01021,SKU028,2025-06-19,2
PED000647,CLI02597,SKU036,2025-04-16,4
PED000648,CLI04335,SKU005,2025-05-18,4
PED000649,CLI07371,SKU010,2025-06-15,1
PED000650,CLI01970,SKU025,2025-06-08,2
PED000651,CLI08423,SKU035,2025-10-11,3
PED000652,CLI03303,SKU030,2025-05-26,3
PED000653,CLI04488,SKU032,2025-07-31,2
PED000654,CLI04020,SKU039,2025-04-12,1
PED000655,CLI01052,SKU010,2025-03-15,2
PED000656,CLI07624,SKU009,2025-09-21,5
PED000657,CLI01000,SKU035,2025-11-15,3
PED000658,CLI07644,SKU035,2025-04-23,3
PED000659,CLI08732,SKU027,2025-09-25,2
PED000660,CLI06266,SKU013,2025-02-07,2
PED000661,CLI03174,SKU038,2025-11-05,2
PED000662,CLI01973,SKU028,2025-01-27,1
PED000663,CLI06189,SKU030,2025-06-06,5
PED000664,CLI08285,SKU016,2025-07-26,1
PED000665,CLI04115,SKU004,2025-05-18,5
PED000666,CLI04807,SKU013,2025-06-25,2
PED000667,CLI00920,SKU045,2025-04-28,2
PED000668,CLI02693,SKU009,2025-01-26,2
PED000669,CLI00570,SKU025,2025-07-01,4
PED000670,CLI08991,SKU006,2025-11-17,3
PED000671,CLI07587,SKU007,2025-12-06,5
PED000672,CLI05808,SKU026,2025-12-12,5
PED000673,CLI04092,SKU025,2025-11-03,4
PED000674,CLI07562,SKU021,2025-02-08,2
PED000675,CLI03943,SKU038,2025-12-29,2
PED000676,CLI04923,SKU020,2025-09-01,4
PED000677,CLI02313,SKU030,2025-06-01,4
PED000678,CLI01243,SKU018,2025-01-20,3
PED000679,CLI03352,SKU010,2025-06-15,2
PED000680,CLI04079,SKU007,2025-02-05,3
PED000681,CLI04202,SKU003,2025-02-01,2
PED000682,CLI09327,SKU047,2025-07-16,2
PED000683,CLI06847,SKU025,2025-08-26,3
PED000684,CLI02530,SKU030,2025-02-27,5
PED000685,CLI07076,SKU003,2025-10-09,3
PED000686,CLI05355,SKU035,2025-11-16,2
PED000687,CLI01867,SKU010,2025-10-25,1
PED000688,CLI03652,SKU027,2025-05-19,2
PED000689,CLI07957,SKU009,2025-07-09,2
PED000690,CLI00990,SKU014,2025-12-17,3
PED000691,CLI00937,SKU023,2025-01-26,4
PED000692,CLI07480,SKU002,2025-06-04,5
PED000693,CLI01244,SKU036,2025-11-01,5
PED000694,CLI02303,SKU012,2025-03-05,5
PED000695,CLI01407,SKU023,2025-04-21,3
PED000696,CLI07494,SKU032,2025-07-04,4
PED000697,CLI06042,SKU037,2025-01-10,2
PED000698,CLI02333,SKU021,2025-12-17,1
PED000699,CLI00946,SKU012,2025-07-19,5
PED000700,CLI03521,SKU037,2025-01-13,1
PED000701,CLI03388,SKU025,2025-07-10,3
PED000702,CLI03505,SKU003,2025-01-16,2
PED000703,CLI09855,SKU002,2025-11-08,5
PED000704,CLI05506,SKU044,2025-06-08,1
PED000705,CLI06536,SKU022,2025-09-15,4
PED000706,CLI05021,SKU014,2025-10-15,2
PED000707,CLI00664,SKU010,2025-09-14,2
PED000708,CLI09019,SKU018,2025-07-15,2
PED000709,CLI08280,SKU036,2025-08-03,2
PED000710,CLI05315,SKU013,2025-03-07,2
PED000711,CLI02934,SKU035,2025-05-17,5
PED000712,CLI00435,SKU013,2025-12-30,5
PED000713,CLI00324,SKU046,2025-02-05,1
PED000714,CLI01888,SKU044,2025-12-24,1
PED000715,CLI05335,SKU011,2025-03-03,1
PED000716,CLI02390,SKU013,2025-12-28,3
PED000717,CLI09901,SKU007,2025-11-28,5
PED000718,CLI01269,SKU018,2025-07-06,5
PED000719,CLI02982,SKU006,2025-12-04,4
PED000720,CLI07576,SKU002,2025-03-28,5
PED000721,CLI05465,SKU013,2025-10-04,5
PED000722,CLI03977,SKU011,2025-01-09,1
PED000723,CLI08197,SKU037,2025-12-28,2
PED000724,CLI05548,SKU002,2025-06-03,5
PED000725,CLI08834,SKU041,2025-07-21,1
PED000726,CLI08210,SKU026,2025-10-11,2
PED000727,CLI01393,SKU008,2025-01-03,1
PED000728,CLI06948,SKU020,2025-05-08,3
PED000729,CLI02949,SKU017,2025-02-07,2
PED000730,CLI08207,SKU049,2025-09-11,2
PED000731,CLI01792,SKU033,2025-02-17,3
PED000732,CLI05004,SKU015,2026-01-01,2
PED000733,CLI07021,SKU040,2025-05-29,5
PED000734,CLI07122,SKU042,2025-05-17,3
PED000735,CLI00368,SKU004,2025-09-29,4
PED000736,CLI07164,SKU025,2025-08-12,3
PED000737,CLI07449,SKU024,2025-10-07,4
PED000738,CLI04324,SKU022,2025-10-25,2
PED000739,CLI04830,SKU016,2025-04-11,2
PED000740,CLI04929,SKU027,2025-12-02,4
PED000741,CLI00932,SKU022,2025-05-13,5
PED000742,CLI03898,SKU034,2025-02-23,5
PED000743,CLI04925,SKU003,2025-11-15,2
PED000744,CLI00364,SKU026,2025-02-15,5
PED000745,CLI09889,SKU041,2025-05-02,2
PED000746,CLI07127,SKU048,2025-08-04,2
PED000747,CLI08566,SKU029,2025-01-07,2
PED000748,CLI03930,SKU036,2025-09-25,2
PED000749,CLI04549,SKU005,2025-08-26,3
PED000750,CLI05704,SKU018,2025-03-04,4
PED000751,CLI03880,SKU026,2025-07-03,5
PED000752,CLI00923,SKU021,2025-08-10,2
PED000753,CLI04200,SKU033,2025-03-19,5
PED000754,CLI08232,SKU001,2025-08-18,2
PED000755,CLI01661,SKU006,2025-07-14,3
PED000756,CLI01986,SKU015,2025-11-17,1
PED000757,CLI00863,SKU042,2025-08-14,4
PED000758,CLI05004,SKU049,2025-09-04,1
PED000759,CLI09673,SKU023,2025-08-08,2
PED000760,CLI07692,SKU045,2025-11-19,1
PED000761,CLI08754,SKU031,2025-10-10,5
PED000762,CLI06653,SKU026,2025-01-18,4
PED000763,CLI07009,SKU028,2025-08-27,1
PED000764,CLI07546,SKU029,2025-01-29,2
PED000765,CLI05002,SKU017,2025-07-15,2
PED000766,CLI05320,SKU032,2025-09-12,5
PED000767,CLI04880,SKU009,2025-12-18,3
PED000768,CLI01956,SKU002,2025-02-08,5
PED000769,CLI09104,SKU038,2025-08-19,1
PED000770,CLI04624,SKU045,2025-06-07,2
PED000771,CLI02376,SKU048,2025-10-31,2
PED000772,CLI03823,SKU047,2025-09-09,2
PED000773,CLI01705,SKU023,2025-05-30,5
PED000774,CLI02588,SKU043,2025-01-03,5
PED000775,CLI04102,SKU028,2025-11-26,2
PED000776,CLI00175,SKU020,2025-02-24,2
PED000777,CLI01939,SKU032,2025-02-17,3
PED000778,CLI06101,SKU017,2025-08-25,1
PED000779,CLI09831,SKU008,2025-01-24,1
PED000780,CLI04765,SKU048,2025-03-23,2
PED000781,CLI05233,SKU040,2025-12-03,5
PED000782,CLI08221,SKU019,2025-11-06,2
PED000783,CLI06632,SKU004,2025-09-20,2
PED000784,CLI05366,SKU032,2025-10-24,2
PED000785,CLI06032,SKU027,2026-01-01,5
PED000786,CLI06158,SKU004,2025-11-04,3
PED000787,CLI07837,SKU012,2025-04-19,2
PED000788,CLI07148,SKU043,2025-08-08,2
PED000789,CLI06594,SKU040,2025-02-04,4
PED000790,CLI04315,SKU041,2025-11-07,1
PED000791,CLI03646,SKU016,2025-03-21,2
PED000792,CLI04769,SKU020,2025-01-27,4
PED000793,CLI01173,SKU048,2025-05-26,1
PED000794,CLI04036,SKU017,2025-10-01,2
PED000795,CLI07547,SKU026,2025-09-20,5
PED000796,CLI06877,SKU046,2025-01-08,1
PED000797,CLI08113,SKU038,2025-04-28,1
PED000798,CLI00739,SKU048,2025-07-29,2
PED000799,CLI05872,SKU042,2025-02-01,4
PED000800,CLI04828,SKU021,2025-03-19,2
PED000801,CLI02835,SKU010,2025-02-09,1
PED000802,CLI07623,SKU042,2025-07-25,3
PED000803,CLI00047,SKU001,2025-10-07,2
PED000804,CLI07291,SKU006,2025-10-09,5
PED000805,CLI08448,SKU038,2025-05-01,1
PED000806,CLI01342,SKU004,2025-09-17,4
PED000807,CLI08294,SKU003,2025-08-17,2
PED000808,CLI09563,SKU011,2025-01-12,2
PED000809,CLI04721,SKU026,2025-10-25,2
PED000810,CLI06986,SKU047,2025-04-12,4
PED000811,CLI03037,SKU036,2025-10-31,5
PED000812,CLI09827,SKU042,2025-01-16,3
PED000813,CLI09463,SKU046,2025-07-19,2
PED000814,CLI03650,SKU022,2025-05-11,3
PED000815,CLI00313,SKU023,2025-01-07,2
PED000816,CLI08688,SKU005,2025-01-14,3
PED000817,CLI08263,SKU039,2025-12-17,1
PED000818,CLI06349,SKU030,2025-05-11,4
PED000819,CLI06708,SKU005,2025-02-25,5
PED000820,CLI04421,SKU019,2025-11-24,3
PED000821,CLI07537,SKU044,2025-10-18,1
PED000822,CLI03735,SKU043,2025-11-18,3
PED000823,CLI09124,SKU033,2025-06-14,5
PED000824,CLI05419,SKU021,2025-03-21,2
PED000825,CLI09756,SKU008,2025-10-21,1
PED000826,CLI09737,SKU036,2025-12-10,2
PED000827,CLI09970,SKU012,2025-10-09,5
PED000828,CLI00502,SKU036,2025-04-23,2
PED000829,CLI01004,SKU020,2025-06-06,5
PED000830,CLI09036,SKU036,2025-07-23,2
PED000831,CLI01886,SKU020,2025-11-15,3
PED000832,CLI03549,SKU047,2025-02-09,3
PED000833,CLI05639,SKU022,2025-10-26,4
PED000834,CLI07099,SKU005,2025-01-14,5
PED000835,CLI06375,SKU040,2025-01-02,5
PED000836,CLI00010,SKU024,2025-06-22,4
PED000837,CLI06482,SKU029,2025-10-14,1
PED000838,CLI05189,SKU035,2025-04-09,4
PED000839,CLI06337,SKU012,2025-04-05,3
PED000840,CLI07375,SKU032,2025-01-16,2
PED000841,CLI00884,SKU017,2025-11-20,2
PED000842,CLI05650,SKU038,2025-12-04,2
PED000843,CLI01515,SKU022,2025-12-09,3
PED000844,CLI08571,SKU011,2025-07-13,2
PED000845,CLI00447,SKU010,2025-02-22,1
PED000846,CLI03840,SKU044,2025-04-24,1
PED000847,CLI02511,SKU020,2025-05-28,5
PED000848,CLI09406,SKU015,2025-01-30,1
PED000849,CLI09417,SKU002,2025-12-26,2
PED000850,CLI08353,SKU045,2025-01-23,1
PED000851,CLI00704,SKU043,2025-08-18,3
PED000852,CLI08455,SKU010,2025-12-27,1
PED000853,CLI02479,SKU001,2025-03-06,1
PED000854,CLI05353,SKU015,2025-10-07,1
PED000855,CLI00919,SKU014,2025-01-31,2
PED000856,CLI04134,SKU031,2025-04-28,3
PED000857,CLI06974,SKU015,2025-04-19,2
PED000858,CLI07802,SKU039,2025-09-19,2
PED000859,CLI06771,SKU026,2025-12-22,5
PED000860,CLI09171,SKU021,2025-08-24,1
PED000861,CLI02632,SKU003,2025-01-28,2
PED000862,CLI03244,SKU044,2025-12-31,1
PED000863,CLI07863,SKU019,2025-05-12,4
PED000864,CLI06144,SKU017,2025-05-19,2
PED000865,CLI08020,SKU040,2025-03-04,4
PED000866,CLI07740,SKU046,2025-05-22,1
PED000867,CLI05339,SKU028,2025-12-17,2
PED000868,CLI03741,SKU038,2025-10-19,1
PED000869,CLI00154,SKU020,2025-08-12,3
PED000870,CLI00920,SKU034,2025-11-18,4
PED000871,CLI07584,SKU042,2025-08-10,2
PED000872,CLI09431,SKU010,2025-08-03,1
PED000873,CLI04880,SKU048,2025-05-22,1
PED000874,CLI00089,SKU023,2025-05-06,2
PED000875,CLI01502,SKU047,2025-11-01,2
PED000876,CLI00192,SKU047,2025-07-27,4
PED000877,CLI03127,SKU028,2025-05-25,2
PED000878,CLI06259,SKU015,2025-05-12,2
PED000879,CLI05933,SKU033,2025-07-26,3
PED000880,CLI09425,SKU006,2025-05-25,3
PED000881,CLI01436,SKU033,2025-01-07,3
PED000882,CLI08499,SKU033,2025-11-07,3
PED000883,CLI08706,SKU018,2025-12-05,3
PED000884,CLI04069,SKU010,2025-08-30,1
PED000885,CLI06496,SKU006,2025-07-26,2
PED000886,CLI06753,SKU014,2025-12-30,3
PED000887,CLI06692,SKU014,2025-01-19,2
PED000888,CLI04267,SKU009,2025-09-04,3
PED000889,CLI07097,SKU047,2025-08-25,3
PED000890,CLI05192,SKU031,2025-06-20,5
PED000891,CLI03073,SKU016,2025-11-18,2
PED000892,CLI05713,SKU005,2025-08-08,2
PED000893,CLI01533,SKU031,2025-07-07,2
PED000894,CLI06749,SKU021,2025-12-02,1
PED000895,CLI04691,SKU012,2025-09-02,2
PED000896,CLI09052,SKU028,2025-07-24,2
PED000897,CLI05603,SKU003,2025-01-12,4
PED000898,CLI07846,SKU031,2025-04-19,4
PED000899,CLI09435,SKU024,2025-11-25,2
PED000900,CLI01505,SKU033,2025-10-28,5
PED000901,CLI07332,SKU044,2025-06-19,1
PED000902,CLI06638,SKU045,2025-08-04,1
PED000903,CLI07322,SKU008,2025-05-29,2
PED000904,CLI08126,SKU010,2025-01-26,2
PED000905,CLI09882,SKU004,2025-07-19,5
PED000906,CLI03974,SKU038,2025-01-02,1
PED000907,CLI06254,SKU005,2025-05-24,3
PED000908,CLI09632,SKU020,2025-09-14,2
PED000909,CLI01807,SKU032,2025-09-11,3
PED000910,CLI09756,SKU028,2025-07-02,1
PED000911,CLI04429,SKU009,2025-03-04,3
PED000912,CLI01678,SKU026,2025-01-10,4
PED000913,CLI09190,SKU025,2025-09-16,4
PED000914,CLI04025,SKU004,2025-06-03,2
PED000915,CLI02571,SKU029,2025-08-08,2
PED000916,CLI05248,SKU023,2025-11-28,5
PED000917,CLI00856,SKU033,2025-06-08,3
PED000918,CLI04845,SKU012,2025-08-27,2
PED000919,CLI05753,SKU001,2025-03-22,2
PED000920,CLI00111,SKU041,2025-05-14,1
PED000921,CLI08666,SKU020,2025-05-30,2
PED000922,CLI06288,SKU007,2025-07-12,2
PED000923,CLI00573,SKU013,2025-12-25,2
PED000924,CLI01304,SKU020,2025-11-30,4
PED000925,CLI06691,SKU040,2025-06-09,4
PED000926,CLI02920,SKU009,2025-09-22,3
PED000927,CLI01209,SKU018,2025-01-08,4
PED000928,CLI03298,SKU050,2025-08-03,3
PED000929,CLI00530,SKU009,2025-02-11,5
PED000930,CLI09910,SKU025,2025-09-21,5
PED000931,CLI03594,SKU037,2025-11-07,2
PED000932,CLI01209,SKU033,2025-11-11,3
PED000933,CLI05528,SKU010,2025-07-22,1
PED000934,CLI08342,SKU036,2025-11-17,4
PED000935,CLI06449,SKU048,2025-12-05,2
PED000936,CLI02284,SKU043,2025-07-21,5
PED000937,CLI02669,SKU013,2025-08-04,3
PED000938,CLI00343,SKU016,2025-09-27,1
PED000939,CLI09051,SKU003,2025-06-30,3
PED000940,CLI01034,SKU034,2025-05-23,3
PED000941,CLI08980,SKU027,2025-02-19,3
PED000942,CLI08218,SKU021,2025-12-19,2
PED000943,CLI03765,SKU003,2025-10-11,5
PED000944,CLI05596,SKU039,2025-10-09,2
PED000945,CLI07724,SKU021,2025-03-04,2
PED000946,CLI02391,SKU036,2025-02-11,3
PED000947,CLI09439,SKU018,2025-09-16,3
PED000948,CLI05991,SKU028,2025-10-27,2
PED000949,CLI09195,SKU047,2025-06-24,3
PED000950,CLI06117,SKU036,2025-12-21,2
PED000951,CLI02437,SKU006,2025-03-18,5
PED000952,CLI00566,SKU034,2025-01-17,4
PED000953,CLI00322,SKU028,2025-08-08,2
PED000954,CLI07512,SKU014,2025-03-21,4
PED000955,CLI08939,SKU019,2025-12-15,4
PED000956,CLI05778,SKU039,2025-08-31,2
PED000957,CLI04000,SKU002,2025-03-26,4
PED000958,CLI06205,SKU049,2025-07-30,2
PED000959,CLI03528,SKU049,2025-01-18,1
PED000960,CLI02788,SKU015,2025-12-02,2
PED000961,CLI09304,SKU034,2025-06-11,4
PED000962,CLI04364,SKU003,2025-09-05,5
PED000963,CLI07005,SKU008,2025-09-21,1
PED000964,CLI06878,SKU023,2025-07-21,3
PED000965,CLI06206,SKU007,2025-02-20,2
PED000966,CLI07708,SKU031,2025-10-21,5
PED000967,CLI01841,SKU049,2025-07-24,2
PED000968,CLI07320,SKU006,2025-10-22,5
PED000969,CLI02108,SKU048,2025-04-17,2
PED000970,CLI04830,SKU030,2025-04-26,3
PED000971,CLI01780,SKU028,2025-04-05,2
PED000972,CLI01835,SKU029,2025-09-10,2
PED000973,CLI07802,SKU006,2025-03-22,3
PED000974,CLI04338,SKU041,2025-12-30,2
PED000975,CLI01405,SKU011,2025-12-20,1
PED000976,CLI05767,SKU047,2025-01-15,4
PED000977,CLI08865,SKU030,2025-12-30,3
PED000978,CLI01906,SKU020,2025-11-26,2
PED000979,CLI06157,SKU030,2025-09-28,3
PED000980,CLI02321,SKU040,2025-01-01,2
PED000981,CLI02785,SKU017,2025-12-30,2
PED000982,CLI09459,SKU035,2025-07-01,2
PED000983,CLI08121,SKU015,2025-03-15,1
PED000984,CLI09870,SKU043,2025-02-08,5
PED000985,CLI02554,SKU021,2025-11-26,1
PED000986,CLI01995,SKU036,2025-11-01,2
PED000987,CLI01472,SKU006,2025-12-28,3
PED000988,CLI02082,SKU026,2025-09-24,3
PED000989,CLI04566,SKU006,2025-04-16,2
PED000990,CLI05505,SKU047,2025-08-30,2
PED000991,CLI09988,SKU015,2025-02-08,1
PED000992,CLI01823,SKU005,2025-11-04,5
PED000993,CLI04471,SKU042,2025-08-10,5
PED000994,CLI06510,SKU014,2025-02-19,4
PED000995,CLI05646,SKU002,2025-01-11,3
PED000996,CLI07687,SKU047,2025-05-18,5
PED000997,CLI05533,SKU018,2025-03-16,2
PED000998,CLI02662,SKU044,2025-10-27,2
PED000999,CLI03660,SKU012,2025-06-18,5
PED001000,CLI00941,SKU023,2025-10-23,2
PED001001,CLI07403,SKU009,2025-05-27,4
PED001002,CLI02968,SKU031,2025-01-08,4
PED001003,CLI02362,SKU022,2025-01-31,2
PED001004,CLI07539,SKU018,2025-07-28,5
PED001005,CLI05269,SKU042,2025-07-20,5
PED001006,CLI08144,SKU003,2025-08-15,4
PED001007,CLI06422,SKU004,2025-09-30,3
PED001008,CLI09279,SKU031,2025-12-25,3
PED001009,CLI07692,SKU041,2025-08-04,1
PED001010,CLI04963,SKU006,2025-05-02,2
PED001011,CLI04612,SKU024,2025-07-28,2
PED001012,CLI07442,SKU046,2025-01-16,2
PED001013,CLI01533,SKU050,2025-05-04,4
PED001014,CLI04270,SKU014,2025-07-06,2
PED001015,CLI03974,SKU046,2025-06-30,2
PED001016,CLI05722,SKU014,2025-10-01,3
PED001017,CLI06516,SKU028,2025-04-02,2
PED001018,CLI04445,SKU038,2025-07-07,1
PED001019,CLI05815,SKU012,2025-09-11,3
PED001020,CLI05997,SKU034,2025-06-14,5
PED001021,CLI01153,SKU018,2025-08-15,4
PED001022,CLI01285,SKU045,2025-04-24,1
PED001023,CLI07071,SKU027,2025-01-08,2
PED001024,CLI06462,SKU006,2025-04-03,2
PED001025,CLI04443,SKU014,2025-01-20,3
PED001026,CLI03345,SKU046,2025-10-01,1
PED001027,CLI05349,SKU043,2025-08-24,4
PED001028,CLI08398,SKU020,2025-04-13,4
PED001029,CLI01123,SKU014,2025-11-22,3
PED001030,CLI05877,SKU011,2025-06-20,1
PED001031,CLI09294,SKU033,2025-04-19,2
PED001032,CLI03959,SKU020,2025-05-09,2
PED001033,CLI03412,SKU042,2025-06-09,3
PED001034,CLI03933,SKU043,2025-11-05,4
PED001035,CLI02997,SKU001,2025-12-23,1
PED001036,CLI05688,SKU012,2025-03-27,5
PED001037,CLI09563,SKU037,2025-06-29,2
PED001038,CLI08323,SKU025,2025-07-27,2
PED001039,CLI02715,SKU007,2025-02-10,2
PED001040,CLI08385,SKU047,2025-03-08,5
PED001041,CLI01957,SKU011,2025-07-23,2
PED001042,CLI07705,SKU048,2025-04-10,1
PED001043,CLI02636,SKU021,2025-04-20,2
PED001044,CLI09528,SKU025,2025-06-11,2
PED001045,CLI00678,SKU027,2025-06-01,4
PED001046,CLI00992,SKU008,2025-11-06,2
PED001047,CLI08877,SKU005,2025-01-30,3
PED001048,CLI08558,SKU009,2025-11-07,5
PED001049,CLI09158,SKU035,2025-01-02,5
PED001050,CLI04734,SKU007,2025-12-22,3
PED001051,CLI07199,SKU023,2025-09-14,3
PED001052,CLI04598,SKU028,2025-07-10,2
PED001053,CLI08012,SKU009,2025-11-05,3
PED001054,CLI04241,SKU032,2025-03-19,3
PED001055,CLI01555,SKU036,2025-12-06,4
PED001056,CLI04220,SKU010,2025-06-15,1
PED001057,CLI07425,SKU017,2025-09-03,1
PED001058,CLI02261,SKU028,2025-02-15,1
PED001059,CLI09250,SKU043,2025-12-23,5
PED001060,CLI09176,SKU003,2025-10-16,4
PED001061,CLI02146,SKU022,2025-04-25,3
PED001062,CLI01374,SKU022,2025-12-18,4
PED001063,CLI05499,SKU005,2025-09-05,2
PED001064,CLI08824,SKU028,2025-08-20,1
PED001065,CLI00757,SKU010,2025-06-19,2
PED001066,CLI02146,SKU022,2025-03-03,4
PED001067,CLI00224,SKU042,2025-04-22,4
PED001068,CLI07375,SKU009,2025-10-07,2
PED001069,CLI01770,SKU008,2025-10-11,1
PED001070,CLI09455,SKU033,2025-10-22,4
PED001071,CLI00724,SKU046,2025-05-03,2
PED001072,CLI07160,SKU020,2025-09-21,4
PED001073,CLI05182,SKU041,2025-05-10,2
PED001074,CLI04963,SKU015,2025-11-07,1
PED001075,CLI07452,SKU009,2025-05-04,4
PED001076,CLI09780,SKU022,2025-07-13,3
PED001077,CLI02274,SKU043,2025-03-15,5
PED001078,CLI07768,SKU025,2025-01-03,4
PED001079,CLI02199,SKU044,2025-08-18,2
PED001080,CLI07501,SKU021,2025-12-27,1
PED001081,CLI08548,SKU029,2025-02-12,2
PED001082,CLI02934,SKU008,2025-12-07,1
PED001083,CLI06370,SKU008,2025-09-30,2
PED001084,CLI03173,SKU016,2025-11-24,2
PED001085,CLI07524,SKU003,2025-08-31,5
PED001086,CLI05847,SKU004,2025-11-11,5
PED001087,CLI02510,SKU037,2025-08-30,1
PED001088,CLI06258,SKU032,2025-09-19,3
PED001089,CLI09325,SKU023,2025-10-25,3
PED001090,CLI02619,SKU025,2025-03-21,2
PED001091,CLI01772,SKU044,2025-06-24,2
PED001092,CLI04284,SKU014,2025-02-20,2
PED001093,CLI00371,SKU028,2025-10-19,2
PED001094,CLI06231,SKU046,2025-04-23,2
PED001095,CLI05922,SKU040,2025-04-19,2
PED001096,CLI04166,SKU013,2025-03-08,4
PED001097,CLI06209,SKU031,2025-01-31,5
PED001098,CLI05242,SKU037,2025-07-21,1
PED001099,CLI04087,SKU049,2025-03-07,1
PED001100,CLI06573,SKU004,2025-03-15,2
PED001101,CLI04697,SKU001,2025-09-07,1
PED001102,CLI02919,SKU002,2025-07-05,2
PED001103,CLI01113,SKU018,2025-09-03,5
PED001104,CLI08137,SKU040,2025-11-09,2
PED001105,CLI00947,SKU008,2025-04-07,2
PED001106,CLI07568,SKU024,2025-06-04,2
PED001107,CLI09337,SKU041,2025-11-10,2
PED001108,CLI09588,SKU027,2025-10-19,4
PED001109,CLI09334,SKU030,2025-01-12,5
PED001110,CLI02655,SKU006,2025-04-13,4
PED001111,CLI03673,SKU036,2025-01-10,2
PED001112,CLI00576,SKU029,2025-08-11,1
PED001113,CLI05014,SKU016,2025-08-16,2
PED001114,CLI03230,SKU006,2025-01-18,5
PED001115,CLI05611,SKU021,2025-05-04,2
