id_cliente,idade,renda_mensal,estado,canal_aquisicao
CLI00672,28,5421.02,RJ,Instagram
CLI00673,35,7838.37,RJ,Instagram
CLI00674,64,7031.63,SC,Orgânico
CLI00675,29,7432.86,PE,Instagram
CLI00676,26,8311.47,MG,TikTok
CLI00677,27,615.8,BA,Instagram
CLI00678,61,7102.02,SC,TikTok
CLI00679,34,248.45,SP,Google
CLI00680,55,5681.95,MG,Orgânico
CLI00681,24,2500.39,PE,Google
CLI00682,63,7411.4,RJ,Google
CLI00683,30,9849.68,BA,Instagram
CLI00684,57,13051.98,PE,TikTok
CLI00685,59,7449.25,BA,Orgânico
CLI00686,26,8930.76,PE,Google
CLI00687,67,8307.44,BA,Orgânico
CLI00688,44,3541.66,PR,Google
CLI00689,19,2997.77,PE,Instagram
CLI00690,22,2573.53,PE,Instagram
CLI00691,46,6725.26,RJ,Orgânico
CLI00692,54,13674.74,PR,Google
CLI00693,55,7290.28,BA,Google
CLI00694,36,7147.54,PR,Orgânico
CLI00695,25,6156.16,PE,TikTok
CLI00696,65,13736.6,SC,Instagram
CLI00697,62,9519.27,PE,Instagram
CLI00698,18,3012.55,PE,TikTok
CLI00699,39,5906.75,SC,Google
CLI00700,69,9730.75,RJ,Orgânico
CLI00701,34,6221.1,PE,Instagram
CLI00702,24,3312.9,SC,Google
CLI00703,42,3310.03,PE,Orgânico
CLI00704,62,7259.71,RJ,Orgânico
CLI00705,21,2484.53,BA,Instagram
CLI00706,53,10566.05,PE,Google
CLI00707,23,3948.92,BA,Instagram
CLI00708,48,8940.87,SC,Orgânico
CLI00709,36,4312.81,PE,Google
CLI00710,61,9271.83,SC,TikTok
CLI00711,56,11210.48,BA,Google
CLI00712,44,8587.87,PR,Orgânico
CLI00713,27,6359.05,MG,Google
CLI00714,43,9697.88,SC,Orgânico
CLI00715,36,6808.82,RS,Google
CLI00716,56,10650.48,RS,Orgânico
CLI00717,20,3090.72,RS,Instagram
CLI00718,62,10577.52,SC,Orgânico
CLI00719,30,6461.07,RJ,TikTok
CLI00720,67,8989.68,PR,Google
CLI00721,45,9631.04,RS,TikTok
CLI00722,37,8879.2,BA,Instagram
CLI00723,45,6513.12,PR,Google
CLI00724,25,5745.28,MG,Instagram
CLI00725,58,11489.07,MG,Google
CLI00726,56,13280.25,MG,TikTok
CLI00727,18,3718.94,BA,Instagram
CLI00728,20,3030.16,PE,Google
CLI00729,30,4564.88,SC,Orgânico
CLI00730,45,4988.23,PE,Orgânico
CLI00731,66,9077.08,RJ,Orgânico
CLI00732,42,6855.68,RS,Orgânico
CLI00733,50,11435.0,SP,Orgânico
CLI00734,55,6961.47,RS,Orgânico
CLI00735,23,2865.29,PE,Instagram
CLI00736,61,8634.51,RS,Google
CLI00737,62,5414.51,RJ,Google
CLI00738,49,5830.79,BA,Orgânico
CLI00739,62,11348.3,PR,Orgânico
CLI00740,64,6353.13,MG,Google
CLI00741,38,5775.47,SP,Instagram
CLI00742,33,6059.12,PR,Instagram
CLI00743,38,5612.63,MG,Orgânico
CLI00744,28,10926.03,PE,TikTok
CLI00745,54,9567.44,RS,Google
CLI00746,53,9268.79,SP,Google
CLI00747,52,7574.37,RJ,Orgânico
CLI00748,36,6863.99,RS,Orgânico
CLI00749,37,8284.11,PR,Orgânico
CLI00750,35,4944.81,SC,Instagram
CLI00751,64,5349.78,PE,Google
CLI00752,58,9372.41,RS,Google
CLI00753,66,5771.66,SP,Google
CLI00754,31,7448.15,SP,TikTok
CLI00755,32,10021.81,RS,Instagram
CLI00756,48,6003.81,PE,Orgânico
CLI00757,18,2728.19,RS,TikTok
CLI00758,20,3185.29,RJ,Orgânico
CLI00759,33,6396.16,RJ,Instagram
CLI00760,40,6958.71,PR,Google
CLI00761,28,4908.69,SC,TikTok
CLI00762,29,7557.37,MG,TikTok
CLI00763,27,6930.77,RS,TikTok
CLI00764,49,13567.94,SP,Orgânico
CLI00765,33,4195.17,BA,TikTok
CLI00766,25,5036.27,SP,TikTok
CLI00767,55,8996.18,PR,Orgânico
CLI00768,29,6471.57,MG,TikTok
CLI00769,41,6052.68,BA,Google
CLI00770,45,9283.84,MG,Orgânico
CLI00771,25,7008.64,RS,TikTok
CLI00772,45,6777.74,MG,Google
CLI00773,53,7589.66,PR,Google
CLI00774,43,6097.34,PE,Google
CLI00775,25,3191.37,BA,Instagram
CLI00776,67,14269.14,SP,Orgânico
CLI00777,45,6887.41,RJ,Google
CLI00778,45,8507.94,SP,Google
CLI00779,54,6788.3,RJ,Orgânico
CLI00780,58,10350.29,RJ,Orgânico
CLI00781,53,8530.29,PR,Orgânico
CLI00782,44,6233.13,RS,Google
CLI00783,34,7492.56,MG,Google
CLI00784,26,7801.58,RS,TikTok
CLI00785,50,7071.27,PR,Google
CLI00786,37,1787.99,PE,Orgânico
CLI00787,30,8388.3,RS,Instagram
CLI00788,45,12299.85,RS,Orgânico
CLI00789,65,10570.23,RJ,Google
CLI00790,46,12292.12,SP,Orgânico
CLI00791,30,4218.34,BA,Instagram
CLI00792,63,9776.95,RJ,Orgânico
CLI00793,52,4573.15,BA,Orgânico
CLI00794,23,3016.09,PR,TikTok
CLI00795,35,5290.3,BA,TikTok
CLI00796,68,7194.78,RS,Orgânico
CLI00797,22,3287.79,PE,TikTok
CLI00798,64,10269.62,RS,Google
CLI00799,42,4459.55,BA,Orgânico
CLI00800,19,2726.54,BA,Instagram
CLI00801,27,7363.32,SP,Instagram
CLI00802,47,15603.6,MG,Orgânico
CLI00803,67,7882.06,PR,TikTok
CLI00804,62,7514.69,RS,Orgânico
CLI00805,22,4004.12,BA,TikTok
CLI00806,50,8734.01,RS,Google
CLI00807,18,1985.49,SC,Instagram
CLI00808,35,4973.37,RS,TikTok
CLI00809,49,9145.18,RJ,Orgânico
CLI00810,64,13290.61,MG,Google
CLI00811,66,6214.84,MG,Google
CLI00812,28,7111.72,RS,Instagram
CLI00813,38,5424.83,SP,Orgânico
CLI00814,43,5586.49,PE,Orgânico
CLI00815,42,5724.43,PR,Google
CLI00816,39,4328.8,PE,Orgânico
CLI00817,44,8347.8,PE,Orgânico
CLI00818,66,8293.38,RS,Instagram
CLI00819,30,6636.32,RS,TikTok
CLI00820,50,13581.43,RJ,Orgânico
CLI00821,51,9408.51,RS,Orgânico
CLI00822,58,6650.95,SC,Google
CLI00823,52,3920.96,RJ,Google
CLI00824,18,1331.37,RS,Orgânico
CLI00825,38,3722.43,RS,Instagram
CLI00826,65,13634.13,BA,Google
CLI00827,23,2381.24,PR,TikTok
CLI00828,45,6251.1,MG,Orgânico
CLI00829,34,9182.43,SC,Instagram
CLI00830,22,2171.09,SP,Orgânico
CLI00831,48,6172.1,PE,Google
CLI00832,22,3318.44,PR,TikTok
CLI00833,55,7910.17,RJ,Google
CLI00834,20,2659.4,PR,Instagram
CLI00835,40,7587.28,SP,Google
CLI00836,54,4579.52,RJ,Orgânico
CLI00837,54,6227.49,SC,Google
CLI00838,27,7516.56,BA,TikTok
CLI00839,27,7727.65,RJ,TikTok
CLI00840,36,7194.95,RJ,Instagram
CLI00841,34,3900.65,BA,TikTok
CLI00842,38,5106.55,SP,Google
CLI00843,31,6313.8,PE,TikTok
CLI00844,26,4301.44,RJ,Instagram
CLI00845,63,8573.19,PR,Orgânico
CLI00846,18,2815.53,MG,TikTok
CLI00847,68,7882.36,SP,Google
CLI00848,62,4847.83,SP,Google
CLI00849,30,312.11,SP,Instagram
CLI00850,21,3034.43,PR,Orgânico
CLI00851,18,3818.27,PE,Instagram
CLI00852,66,7453.14,PR,Google
CLI00853,57,8249.0,PR,Google
CLI00854,49,11354.61,RS,Orgânico
CLI00855,51,5315.83,PR,Google
CLI00856,45,12352.54,BA,TikTok
CLI00857,48,9263.67,RJ,Orgânico
CLI00858,25,689.84,SP,Orgânico
CLI00859,56,11639.72,PE,Orgânico
CLI00860,43,6201.35,PE,Google
CLI00861,51,9566.14,RS,Google
CLI00862,20,1827.46,SP,Instagram
CLI00863,67,5193.63,SC,Google
CLI00864,29,7874.81,MG,TikTok
CLI00865,18,2692.9,RJ,TikTok
CLI00866,61,7463.79,MG,Orgânico
CLI00867,22,2985.68,RJ,TikTok
CLI00868,47,6284.74,RJ,TikTok
CLI00869,47,8810.96,RJ,Orgânico
CLI00870,34,6291.52,SP,TikTok
CLI00871,65,6155.91,MG,Google
CLI00872,64,9508.65,MG,Google
CLI00873,40,5757.03,PR,Instagram
CLI00874,32,4280.0,MG,Instagram
CLI00875,54,2596.8,PE,Google
CLI00876,38,7973.52,PR,Google
CLI00877,31,5117.05,SC,TikTok
CLI00878,19,3682.56,PR,Instagram
CLI00879,28,7474.14,RS,Orgânico
CLI00880,68,6894.4,RJ,Orgânico
CLI00881,56,13870.01,SP,Orgânico
CLI00882,55,8539.02,RS,Orgânico
CLI00883,51,10266.9,RJ,Orgânico
CLI00884,55,8854.45,BA,Orgânico
CLI00885,67,7305.38,SC,Orgânico
CLI00886,51,7942.73,RS,Orgânico
CLI00887,35,5823.48,SP,Google
CLI00888,47,11264.32,SC,TikTok
CLI00889,32,3483.41,RS,TikTok
CLI00890,44,5564.77,RJ,Orgânico
CLI00891,68,5369.19,PE,Google
CLI00892,51,6678.45,SP,Google
CLI00893,69,4436.67,SC,Google
CLI00894,55,10301.13,RS,Orgânico
CLI00895,50,6242.25,PR,Orgânico
CLI00896,41,5742.9,MG,Google
CLI00897,32,4049.96,RJ,Instagram
CLI00898,47,6288.2,PR,Orgânico
CLI00899,59,6270.23,SC,Orgânico
CLI00900,68,13014.84,SC,Google
CLI00901,34,5191.44,RS,Google
CLI00902,22,4678.58,PE,Instagram
CLI00903,46,6237.67,RS,Google
CLI00904,21,3472.91,SP,Google
CLI00905,27,3126.7,PR,Google
CLI00906,34,7102.12,PE,Instagram
CLI00907,27,3588.84,SC,Instagram
CLI00908,34,3693.48,SP,Instagram
CLI00909,37,8385.21,MG,Orgânico
CLI00910,41,3607.32,MG,Orgânico
CLI00911,22,3237.97,SP,TikTok
CLI00912,51,5213.71,PR,Google
CLI00913,23,2772.13,SP,Instagram
CLI00914,19,2915.04,RS,Google
CLI00915,30,5371.0,SP,Instagram
CLI00916,60,6849.89,PR,Google
CLI00917,60,7363.96,MG,Orgânico
CLI00918,65,4585.55,SC,Google
CLI00919,28,3047.54,MG,Instagram
CLI00920,68,10280.23,RS,Google
CLI00921,64,10374.58,PR,Orgânico
CLI00922,40,4480.7,BA,Orgânico
CLI00923,33,3952.53,RJ,TikTok
CLI00924,48,6049.61,PR,TikTok
CLI00925,28,4018.28,PE,TikTok
CLI00926,33,4786.67,MG,Instagram
CLI00927,25,7774.62,MG,Instagram
CLI00928,21,2815.47,BA,TikTok
CLI00929,57,11501.74,PR,Orgânico
CLI00930,21,4153.55,PR,Google
CLI00931,42,4939.98,PR,Orgânico
CLI00932,20,2326.54,MG,TikTok
CLI00933,49,4857.4,BA,Orgânico
CLI00934,20,3547.33,RS,TikTok
CLI00935,44,9922.21,SP,Orgânico
CLI00936,46,5867.77,RJ,Google
CLI00937,49,3827.58,SP,TikTok
CLI00938,67,4130.0,RS,Google
CLI00939,68,6881.27,MG,Orgânico
CLI00940,36,7574.55,PE,Google
CLI00941,38,7868.55,SP,Google
CLI00942,22,3957.53,PR,TikTok
CLI00943,35,9499.53,SC,TikTok
CLI00944,45,4456.55,PR,Orgânico
CLI00945,59,6580.37,RJ,Google
CLI00946,39,5476.42,PR,Orgânico
CLI00947,38,9849.88,SC,Orgânico
CLI00948,23,4089.71,MG,Orgânico
CLI00949,18,2810.84,SP,TikTok
CLI00950,22,2904.3,PR,Google
CLI00951,58,8633.05,RS,Instagram
CLI00952,29,3643.13,SP,Instagram
CLI00953,43,5165.53,RJ,Google
CLI00954,63,5493.56,BA,Orgânico
CLI00955,51,13.19,RS,Google
CLI00956,66,16870.07,RS,Google
CLI00957,31,7475.87,SP,TikTok
CLI00958,43,4710.38,RJ,Google
CLI00959,62,2198.26,RJ,Google
CLI00960,44,4293.56,RS,Instagram
CLI00961,26,4663.13,PR,Orgânico
CLI00962,43,14958.17,RS,Google
CLI00963,64,10259.65,RS,Google
CLI00964,39,7722.2,RS,Orgânico
CLI00965,64,12529.92,SC,Google
CLI00966,47,9349.35,SP,Google
CLI00967,60,9964.77,RJ,Google
CLI00968,65,9338.51,RJ,Orgânico
CLI00969,34,9666.23,PE,Orgânico
CLI00970,43,3041.82,RJ,Google
CLI00971,53,6469.35,MG,Instagram
CLI00972,18,2217.13,RS,Instagram
CLI00973,25,4112.12,SP,TikTok
CLI00974,66,7473.96,SP,Google
CLI00975,52,7470.17,RJ,Orgânico
CLI00976,69,10378.22,SP,Google
CLI00977,32,9809.36,PE,TikTok
CLI00978,64,4969.32,SP,Google
CLI00979,39,9910.65,MG,Orgânico
CLI00980,31,8976.27,RJ,Instagram
CLI00981,43,5098.59,SP,Orgânico
CLI00982,45,6349.57,SC,Orgânico
CLI00983,40,5564.06,RJ,Orgânico
CLI00984,31,4710.76,SP,TikTok
CLI00985,41,6413.01,MG,Instagram
CLI00986,19,2441.82,RS,TikTok
CLI00987,62,9174.38,SC,Orgânico
CLI00988,43,7047.37,PR,Instagram
CLI00989,31,3574.96,PR,TikTok
CLI00990,68,4206.63,RS,Google
CLI00991,24,3288.29,SC,TikTok
CLI00992,20,2271.48,PR,TikTok
CLI00993,64,4672.21,BA,Orgânico
CLI00994,40,3551.2,SC,Google
CLI00995,63,8549.71,BA,TikTok
CLI00996,60,8749.03,PE,Orgânico
CLI00997,64,11168.07,RS,Google
CLI00998,62,11921.93,BA,Instagram
CLI00999,35,4559.22,PE,TikTok
CLI01000,55,9551.32,RS,Google
CLI01001,52,8285.93,SP,Orgânico
CLI01002,68,10301.68,PR,TikTok
CLI01003,32,5015.11,PR,TikTok
CLI01004,42,6920.09,SC,Google
CLI01005,54,14455.95,SP,Orgânico
CLI01006,45,6361.45,SP,Google
CLI01007,27,8224.12,RJ,TikTok
CLI01008,56,3937.12,RJ,Google
CLI01009,34,8054.38,SP,Instagram
CLI01010,56,12309.71,RS,Google
CLI01011,39,7284.22,PE,Orgânico
CLI01012,43,3425.24,RS,Google
CLI01013,61,10146.24,PE,Orgânico
CLI01014,42,4790.65,PE,Orgânico
CLI01015,34,10481.22,RS,Instagram
CLI01016,30,4374.83,SC,TikTok
CLI01017,37,4345.05,MG,Google
CLI01018,42,3912.16,MG,Google
CLI01019,21,2943.82,RJ,Instagram
CLI01020,27,6285.24,PR,Google
CLI01021,20,2878.43,MG,Instagram
CLI01022,58,1172.41,PE,Instagram
CLI01023,62,5226.46,PR,Instagram
CLI01024,35,4385.44,PE,Instagram
CLI01025,64,11274.7,PR,Orgânico
CLI01026,53,6179.4,BA,Google
CLI01027,64,6457.73,RS,Orgânico
CLI01028,39,5700.64,RS,Orgânico
CLI01029,51,8282.11,PE,Orgânico
CLI01030,64,5850.62,PE,Google
CLI01031,25,4063.9,RS,Instagram
CLI01032,57,8906.12,SP,Google
CLI01033,66,6284.52,PE,Google
CLI01034,61,10550.7,MG,Google
CLI01035,36,2819.62,MG,Instagram
CLI01036,59,8064.49,PR,Orgânico
CLI01037,58,3612.1,PR,Instagram
CLI01038,54,7786.74,RS,Google
CLI01039,23,4001.83,SP,TikTok
CLI01040,69,12000.7,RS,Google
CLI01041,43,8764.28,SC,TikTok
CLI01042,51,14834.33,MG,Google
CLI01043,62,9670.6,RS,Instagram
CLI01044,23,2311.42,RS,Instagram
CLI01045,54,5464.41,PE,Google
CLI01046,50,12263.0,PE,Google
CLI01047,39,5699.3,MG,Google
CLI01048,38,4782.35,SP,Google
CLI01049,23,2226.64,SP,TikTok
CLI01050,23,2363.15,BA,Instagram
CLI01051,65,11964.33,SC,TikTok
CLI01052,21,1148.76,PR,Google
CLI01053,47,10534.22,MG,Orgânico
CLI01054,28,8201.6,PR,Instagram
CLI01055,47,8144.47,MG,Orgânico
CLI01056,48,10902.83,BA,Orgânico
CLI01057,41,4545.07,SP,Google
CLI01058,26,3559.17,RS,Orgânico
CLI01059,20,1943.3,BA,Instagram
CLI01060,68,7799.44,SP,Orgânico
CLI01061,48,5771.04,BA,TikTok
CLI01062,57,5703.25,SP,Google
CLI01063,54,9327.22,BA,Orgânico
CLI01064,53,7508.15,SC,Instagram
CLI01065,41,8320.1,BA,Instagram
CLI01066,48,3530.19,MG,Orgânico
CLI01067,23,1666.59,BA,Instagram
CLI01068,19,1804.2,SP,Orgânico
CLI01069,37,6518.96,RS,Google
CLI01070,45,8049.58,BA,Orgânico
CLI01071,28,4288.93,SC,TikTok
CLI01072,21,3647.68,PR,TikTok
CLI01073,32,7034.55,SC,Instagram
CLI01074,23,3686.51,SC,TikTok
CLI01075,66,13466.22,RJ,Google
CLI01076,47,9297.33,PE,Google
CLI01077,55,9591.79,PR,Instagram
CLI01078,68,4770.55,RJ,Instagram
CLI01079,19,2349.96,RS,Instagram
CLI01080,32,7162.75,BA,TikTok
CLI01081,28,2853.31,MG,Instagram
CLI01082,25,6304.03,SC,Instagram
CLI01083,43,5105.51,SC,Orgânico
CLI01084,68,9196.81,BA,Orgânico
CLI01085,62,5515.8,PE,Orgânico
CLI01086,61,8992.19,SC,Orgânico
CLI01087,22,3270.36,SC,Instagram
CLI01088,23,2526.21,RJ,Orgânico
CLI01089,43,10120.68,MG,Instagram
CLI01090,21,3000.6,RJ,Orgânico
CLI01091,36,6584.07,SC,Google
CLI01092,37,11497.56,MG,Google
CLI01093,50,7781.75,PE,Orgânico
CLI01094,37,6123.58,PR,Orgânico
CLI01095,66,11400.04,RJ,Orgânico
CLI01096,29,6082.16,BA,TikTok
CLI01097,64,3550.19,SP,TikTok
CLI01098,18,3389.05,PR,TikTok
CLI01099,43,1994.1,PE,TikTok
CLI01100,31,5166.42,PR,TikTok
CLI01101,55,4465.36,SC,Google
CLI01102,54,12671.08,SC,Google
CLI01103,28,4612.61,PR,TikTok
CLI01104,53,11705.17,BA,Orgânico
CLI01105,30,4297.77,BA,Orgânico
CLI01106,60,8243.68,RJ,Google
CLI01107,20,3347.95,MG,Orgânico
CLI01108,50,7690.98,RJ,Orgânico
CLI01109,23,3430.21,RJ,Google
CLI01110,67,5872.43,PR,Orgânico
CLI01111,27,6928.98,RJ,TikTok
CLI01112,22,3415.03,BA,Instagram
CLI01113,40,5417.34,MG,Google
CLI01114,27,6940.79,BA,TikTok
CLI01115,61,9646.94,PR,Orgânico
CLI01116,19,2026.08,RJ,TikTok
CLI01117,30,7309.38,SC,TikTok
CLI01118,57,7090.4,RS,Orgânico
CLI01119,19,2108.73,RJ,Instagram
CLI01120,37,6078.62,PE,Google
CLI01121,18,2246.35,RS,TikTok
CLI01122,54,8443.99,BA,Google
CLI01123,26,6685.71,RS,Instagram
CLI01124,34,9636.93,PE,TikTok
CLI01125,26,5031.96,RS,TikTok
CLI01126,28,7609.57,PR,TikTok
CLI01127,32,5343.89,PE,Google
CLI01128,41,6220.94,PR,Google
CLI01129,55,11014.49,RS,Google
CLI01130,52,8733.83,SC,Orgânico
CLI01131,47,11858.9,PE,Orgânico
CLI01132,48,8170.62,PR,Google
CLI01133,66,8005.24,BA,Instagram
CLI01134,22,2310.95,PE,TikTok
CLI01135,61,12729.07,RS,Orgânico
CLI01136,67,12536.15,RS,Google
CLI01137,31,7406.99,SP,Instagram
CLI01138,28,7988.82,BA,TikTok
CLI01139,26,6035.71,PR,Instagram
CLI01140,51,10956.86,RJ,Google
CLI01141,29,7648.3,MG,Instagram
CLI01142,52,7290.25,RJ,Google
CLI01143,52,11954.18,PR,Google
CLI01144,18,3093.26,RS,Instagram
CLI01145,57,9952.79,BA,TikTok
CLI01146,39,5022.45,SP,Orgânico
CLI01147,46,10241.19,PE,Instagram
CLI01148,25,8932.62,RJ,TikTok
CLI01149,28,7266.13,MG,Google
CLI01150,58,12494.93,RS,TikTok
CLI01151,54,10087.06,RJ,Google
CLI01152,31,8511.36,SC,TikTok
CLI01153,47,11303.22,SP,Google
CLI01154,52,15763.49,PR,Google
CLI01155,38,6949.21,PE,Orgânico
CLI01156,54,5588.8,PE,TikTok
CLI01157,22,3656.19,PE,TikTok
CLI01158,36,5811.51,BA,Orgânico
CLI01159,31,6379.3,PE,Instagram
CLI01160,43,8065.08,PE,Instagram
CLI01161,21,4761.61,RJ,TikTok
CLI01162,42,5474.37,RJ,Orgânico
CLI01163,62,6004.43,BA,Google
CLI01164,59,7709.37,RJ,Google
CLI01165,42,4183.07,RJ,Instagram
CLI01166,35,3366.86,MG,Instagram
CLI01167,57,11667.18,SC,Instagram
CLI01168,25,2964.1,RS,Instagram
CLI01169,56,10300.15,SC,Google
CLI01170,57,15558.0,SP,Orgânico
CLI01171,31,2904.94,SP,Google
CLI01172,49,5496.38,MG,Orgânico
CLI01173,68,12408.03,PE,Google
CLI01174,55,8368.5,BA,Instagram
CLI01175,50,3872.18,BA,Orgânico
CLI01176,40,7480.16,PE,Google
CLI01177,32,5595.62,SC,TikTok
CLI01178,50,6061.26,PE,TikTok
CLI01179,42,5402.03,SP,Google
CLI01180,34,8829.68,PR,Instagram
CLI01181,50,4806.4,SC,Google
CLI01182,64,9905.39,RJ,Instagram
CLI01183,19,3144.06,SC,Google
CLI01184,31,6500.3,PR,Instagram
CLI01185,57,9558.53,RJ,Orgânico
CLI01186,57,7728.38,SC,Orgânico
CLI01187,68,11279.67,RJ,Orgânico
CLI01188,56,3888.32,RJ,Orgânico
CLI01189,68,5896.73,MG,Instagram
CLI01190,23,1793.16,PR,TikTok
CLI01191,23,3147.98,MG,Google
CLI01192,20,3362.21,PE,Instagram
CLI01193,24,4365.86,SC,TikTok
CLI01194,68,5582.64,BA,Google
CLI01195,25,7338.15,RS,TikTok
CLI01196,59,13367.27,BA,Orgânico
CLI01197,69,3707.42,BA,Google
CLI01198,32,4977.12,RJ,Instagram
CLI01199,64,5063.99,PE,Orgânico
CLI01200,46,1792.04,SC,Google
CLI01201,50,6875.65,SC,Orgânico
CLI01202,69,10698.5,RS,Orgânico
CLI01203,47,4334.69,PE,Orgânico
CLI01204,56,9728.28,PE,Orgânico
CLI01205,44,6227.04,MG,Orgânico
CLI01206,53,4184.93,SC,Orgânico
CLI01207,46,7316.72,PR,Google
CLI01208,55,12731.22,RJ,Google
CLI01209,50,9951.78,SP,Google
CLI01210,54,7215.52,RS,Orgânico
CLI01211,44,4657.24,PR,Orgânico
CLI01212,50,5944.21,BA,Google
CLI01213,21,3057.72,SP,TikTok
CLI01214,39,4183.32,PE,Orgânico
CLI01215,19,2085.33,PE,TikTok
CLI01216,27,10953.86,RS,Instagram
CLI01217,22,3186.43,SP,Instagram
CLI01218,27,7056.54,PE,Instagram
CLI01219,50,6870.19,MG,Google
CLI01220,55,7737.79,SP,Instagram
CLI01221,30,8534.55,RJ,TikTok
CLI01222,48,10767.28,MG,TikTok
CLI01223,64,8554.5,PR,Google
CLI01224,53,11571.62,PR,Orgânico
CLI01225,62,5169.54,PE,Instagram
CLI01226,41,7569.78,PR,Orgânico
CLI01227,69,5628.71,RS,Orgânico
CLI01228,32,6038.52,BA,TikTok
CLI01229,46,7959.96,SC,Orgânico
CLI01230,25,7593.87,PE,TikTok
CLI01231,22,3384.47,BA,Instagram
CLI01232,46,10428.64,MG,Google
CLI01233,64,6630.26,MG,Google
CLI01234,21,2175.18,MG,Instagram
CLI01235,29,7693.71,RJ,Instagram
CLI01236,62,2224.54,MG,Google
CLI01237,19,3441.57,RJ,TikTok
CLI01238,44,4375.24,RS,Orgânico
CLI01239,48,5527.8,PR,Google
CLI01240,68,13565.79,SC,Google
CLI01241,68,12111.21,SP,Orgânico
CLI01242,53,12701.59,BA,Orgânico
CLI01243,53,6049.1,BA,Google
CLI01244,43,6034.44,SC,Google
CLI01245,60,4739.35,SC,Google
CLI01246,44,8282.91,RS,Google
CLI01247,22,2347.08,BA,TikTok
CLI01248,37,8921.64,SC,Google
CLI01249,28,6287.26,SP,Instagram
CLI01250,27,3682.41,RJ,Instagram
CLI01251,57,4878.54,PR,Orgânico
CLI01252,55,7338.2,RS,Google
CLI01253,23,2358.24,SP,Instagram
CLI01254,25,6137.65,BA,TikTok
CLI01255,40,4880.69,PR,Orgânico
CLI01256,64,8410.54,RJ,Orgânico
CLI01257,43,6985.43,PR,Google
CLI01258,63,6043.96,PE,Orgânico
CLI01259,60,3999.86,RJ,TikTok
CLI01260,29,5893.53,BA,TikTok
CLI01261,43,4203.02,SP,Google
CLI01262,30,5458.43,SP,Instagram
CLI01263,57,7749.11,BA,Google
CLI01264,35,5458.99,PE,TikTok
CLI01265,42,9541.92,BA,Google
CLI01266,50,2495.93,PR,Orgânico
CLI01267,64,4656.07,RS,Orgânico
CLI01268,57,5606.68,PR,Orgânico
CLI01269,60,6636.3,SC,Orgânico
CLI01270,29,8306.66,SC,TikTok
CLI01271,61,8998.42,PR,Orgânico
CLI01272,53,8244.34,SC,Orgânico
CLI01273,65,12178.59,BA,Google
CLI01274,21,3358.79,PR,TikTok
CLI01275,22,2873.17,MG,Instagram
CLI01276,54,8441.92,SC,Orgânico
CLI01277,25,6303.7,BA,Instagram
CLI01278,59,7957.41,PR,Google
CLI01279,66,4745.53,MG,Google
CLI01280,45,5248.41,BA,Orgânico
CLI01281,48,8721.22,SC,Orgânico
CLI01282,26,7531.29,SP,Google
CLI01283,68,8477.82,PR,Orgânico
CLI01284,46,7262.15,PE,Google
CLI01285,31,5952.26,SP,TikTok
CLI01286,57,5140.1,RS,Google
CLI01287,58,8472.41,SC,Google
CLI01288,39,4829.11,RS,Google
CLI01289,28,3804.71,MG,Orgânico
CLI01290,40,7015.87,PR,Google
CLI01291,18,2694.81,MG,TikTok
CLI01292,63,8965.61,BA,Orgânico
CLI01293,54,10451.62,SP,Google
CLI01294,38,3919.07,PR,Google
CLI01295,43,3085.45,RS,Google
CLI01296,63,4833.23,SP,Google
CLI01297,53,10638.98,SP,Orgânico
CLI01298,40,5471.58,MG,Google
CLI01299,18,3771.32,RS,TikTok
CLI01300,68,11026.66,SC,Orgânico
CLI01301,57,9493.44,PE,Google
CLI01302,32,4488.05,RS,Instagram
CLI01303,38,6732.29,SP,Orgânico
CLI01304,64,7674.37,BA,Google
CLI01305,26,5622.04,SP,TikTok
CLI01306,26,6321.39,RJ,TikTok
CLI01307,27,5986.64,MG,TikTok
CLI01308,69,7172.3,SP,Orgânico
CLI01309,43,6974.17,RS,Google
CLI01310,58,3730.69,RJ,Google
CLI01311,52,7282.96,BA,Orgânico
CLI01312,69,9728.75,MG,TikTok
CLI01313,42,9657.25,PR,TikTok
CLI01314,43,4296.82,PE,Orgânico
CLI01315,28,5583.55,SC,Instagram
CLI01316,55,7260.28,PE,TikTok
CLI01317,19,2760.94,PE,TikTok
CLI01318,24,2713.4,MG,Instagram
CLI01319,35,8801.55,SP,TikTok
CLI01320,44,6911.94,RJ,Google
CLI01321,51,3405.62,BA,Orgânico
CLI01322,44,11506.46,RJ,Google
CLI01323,34,6157.15,PE,Orgânico
CLI01324,60,11667.63,PE,Google
CLI01325,61,7070.93,PR,Orgânico
CLI01326,68,8035.99,RJ,Orgânico
CLI01327,41,9325.83,SP,Google
CLI01328,42,4258.71,MG,Google
CLI01329,24,3787.08,PE,Instagram
CLI01330,69,5321.03,PR,Orgânico
CLI01331,23,2618.76,SC,TikTok
CLI01332,41,9803.53,BA,Orgânico
CLI01333,50,12806.39,SC,Orgânico
CLI01334,66,13781.8,SP,Google
CLI01335,46,6639.23,PR,TikTok
CLI01336,60,3840.21,PR,Orgânico
CLI01337,39,4393.18,SP,Google
CLI01338,43,7007.27,RS,Google
CLI01339,45,11524.04,PR,Google
CLI01340,67,5638.56,BA,TikTok
CLI01341,38,6292.47,PE,Google
CLI01342,66,8341.98,RJ,Orgânico
